induction,electrostatics,dispersion,total,exchange
-4.64592433,-18.87220638,-2.92322368,-1.00839644,25.43295795
-0.98677658,-32.82764795,-4.67616308,37.52342484,76.01401245
-0.43158318,-3.4517562,-0.50360181,-2.36402525,2.02291594
-0.00545702,-0.61267004,-0.03199669,-0.64558962,0.00453413
-1.49522172,-14.63667896,-2.68546607,14.37186843,33.18923518
-1.92199288,-8.3094931,-1.76706085,2.81964696,14.81819379
-0.02797199,-0.12461764,-0.0877748,-0.16308677,0.07727766
-1.01229401,-4.98560897,-0.88657195,-1.10217444,5.78230048
-0.38846431,1.87706732,-0.54873695,4.44545468,3.50558862
-0.00982615,0.00241596,-0.03943516,-0.03464187,0.01220346
-0.11866861,-0.95163345,-0.26554555,-0.44584773,0.88999988
-0.02251754,0.64123425,-0.07561922,0.5848636,0.04176611
-0.0182061,0.05538508,-0.05132939,0.00435944,0.01850985
-2.60854124,-16.50129258,-3.20713921,13.08958655,35.40655959
-0.03217944,-0.91219611,-0.09613342,-0.97611926,0.0643897
-0.0246272,-0.73163745,-0.07157426,-0.78314038,0.04469853
-2.78695173,-5.88208463,-2.99494369,18.267368,29.93134805
-1.07875968,-7.08187117,-2.20247939,21.87752016,32.2406304
-0.98482849,-4.33685286,-0.99056397,-0.6156644,5.69658091
-0.075182,1.18317819,-0.14609772,1.23337872,0.27148026
-0.00132584,0.20714967,-0.01002184,0.1959175,0.00011551
-0.94128008,-2.43120116,-1.30902415,8.36808642,13.04959181
-0.07917524,1.51475987,-0.18345143,1.63202818,0.37989498
-1.78151283,-5.35820107,-2.07031528,18.6269664,27.83699559
-0.01100232,0.3332359,-0.03736365,0.29217008,0.00730015
-0.47600004,0.06667962,-0.76936623,4.65750817,5.83619481
-0.48614805,2.03336114,-0.75499217,6.95155831,6.15933739
-0.03402463,-0.12268968,-0.07989156,-0.16432337,0.07228249
-0.00014489,0.07411243,-0.00574566,0.06822537,3.49e-06
-1.97853423,-13.01856929,-2.30402574,4.80034461,22.10147386
-9.5e-05,-0.29816342,-0.0061567,-0.30440943,5.7e-06
-4.6444969,-18.29138839,-3.77004948,22.93581011,49.64174488
-0.54048454,-3.80474634,-0.54371477,-2.49683674,2.39210891
-0.00979994,0.61104903,-0.02578073,0.57844716,0.0029788
-1.81206637,-8.37553157,-2.64249874,23.91920421,36.74930089
-1.39846794,-1.92150913,-1.44103406,3.97699166,8.73800279
-0.00545567,0.54672099,-0.01121318,0.5300915,3.936e-05
-1.27444236,-2.94139829,-1.19207896,0.14751928,5.55543888
-0.12172653,-1.51106332,-0.24830185,-1.03794842,0.84314328
-1.97443965,-36.27836554,-5.30416832,38.50075051,82.05772402
-0.03970945,-0.05493986,-0.13223365,-0.02947079,0.19741217
-0.75969544,-2.17233262,-1.2128875,3.46537163,7.6102872
-1.14904247,-5.84279148,-1.70397148,14.06205315,22.75785858
-0.03960557,0.25435994,-0.10668368,0.18769545,0.07962476
-0.05752689,0.36695666,-0.14871993,0.3327687,0.17205887
-0.04700785,-0.33684296,-0.12577832,-0.317526,0.19210312
-0.32468606,-0.47204625,-0.4423511,0.39543269,1.6345161
-0.06433274,0.06011031,-0.15116343,0.02655942,0.18194527
-0.02100922,-1.06368207,-0.04954558,-1.12072309,0.01351377
-0.23001613,1.31996596,-0.31477323,1.43627125,0.66109466
-0.00901098,0.05895522,-0.02880722,0.02343464,0.00229762
-0.0010153,-0.29502182,-0.01561969,-0.31128202,0.0003748
-0.035219,0.83296466,-0.11466507,0.76639914,0.08331854
-0.08831957,-1.38727623,-0.15001775,-1.43912758,0.18648597
-0.01298687,-0.82798631,-0.05282671,-0.86719135,0.02660854
-0.01831528,-0.40143877,-0.05144022,-0.448868,0.02232627
-0.00458313,0.181018,-0.01438812,0.16242707,0.00038032
-0.10352854,1.36409308,-0.18749665,1.32445307,0.25138518
-1.22999397,-2.19469649,-1.56314811,11.02895596,16.01679453
-1.04106072,0.50220162,-1.26076509,12.58577081,14.38539501
-0.01338639,-0.77749024,-0.02160517,-0.81129146,0.00119034
-0.46017086,-1.2248198,-0.66384008,3.27950695,5.62833769
-0.0036086,-0.15241974,-0.01681382,-0.17251633,0.00032582
-0.42503525,-2.07681224,-0.42780131,-1.44282627,1.48682254
-0.94140113,0.43430969,-1.30820594,5.26240988,7.07770726
-0.58748584,0.09734249,-0.762618,2.64447565,3.89723699
-7.1308698,-24.50467034,-4.32375514,4.37104441,40.33033969
-2.22656649,-8.27220796,-1.35508972,-1.96870948,9.8851547
-0.3056272,0.31689436,-0.43886928,1.87395081,2.30155292
-0.00899797,0.23097627,-0.03132012,0.19620996,0.00555178
-0.00129408,0.28893626,-0.00705242,0.28060293,1.316e-05
-0.16312278,1.85291369,-0.28284847,2.33277778,0.92583533
-0.00231491,-0.11667963,-0.01193072,-0.13063969,0.00028556
-1.35329071,-8.06704628,-2.40660703,25.70083231,37.52777634
-0.00551587,-0.33901791,-0.02543698,-0.36773904,0.00223172
-0.61783796,-2.3329307,-0.61565892,-0.19658681,3.36984077
-1.44517844,-1.74077099,-1.51189361,14.24841235,18.9462554
-0.13756223,-0.14748026,-0.28252621,-0.14016591,0.42740279
-0.10526404,0.2107854,-0.22235248,0.46162805,0.57845917
-4.03720674,-5.73277369,-3.07591069,11.93924964,24.78514076
-0.01052703,-0.2587724,-0.03968488,-0.30002607,0.00895824
-3.0623967,-22.350608,-4.31940238,34.77691784,64.50932492
-0.18156777,-1.66261932,-0.33997647,-1.06866961,1.11549395
-0.00089115,-0.35592518,-0.00726564,-0.36406656,1.542e-05
-0.00045701,0.12889862,-0.00427434,0.12416962,2.35e-06
-0.12076349,-0.43775682,-0.25722728,-0.34089774,0.47484986
-0.01978178,0.93107999,-0.06469828,0.86274344,0.0161435
-0.02597603,-0.63709009,-0.05646383,-0.68570901,0.03382095
-0.05007822,0.47335996,-0.13878598,0.43077331,0.14627755
-0.02678755,-0.20799891,-0.06316055,-0.26481588,0.03313113
-6.25901229,-18.59278558,-3.46305883,5.68825193,34.00310863
-0.91166659,-3.28323397,-1.65400288,14.4690993,20.31800275
-0.87796977,-2.20480741,-0.98643146,1.90530938,5.97451802
-1.17903154,-5.60570509,-1.47380217,5.3347565,13.59329531
-1.36685937,-8.64916573,-2.20080055,14.1204479,26.33727354
-0.0305189,0.1624093,-0.07722463,0.09518561,0.04051984
-0.15353514,-2.48567911,-0.28734323,-2.07789089,0.84866659
-1.8271202,-8.51044537,-1.64797721,-0.50661643,11.47892636
-0.22475304,-2.37019536,-0.22138101,-2.37840645,0.43792296
-0.0177159,0.03260066,-0.06121818,-0.01130992,0.0350235
-1.10924241,-0.76632191,-1.25872737,5.5399474,8.67423909
-0.07995811,-1.69254481,-0.12974414,-1.76434193,0.13790513
-0.54981956,0.70706158,-0.69423738,2.24791168,2.78490703
-0.12258188,0.96485876,-0.24304225,1.24497959,0.64574495
-2.03259757,-28.96493716,-4.446898,31.41477346,66.85920619
-0.29363801,1.41067589,-0.38969321,1.7556729,1.02832823
-0.0831032,1.02587867,-0.15385478,1.16280843,0.37388774
-1.20477872,-7.90572366,-1.87208418,7.60694736,18.58953392
-0.07308507,0.11739844,-0.17201255,0.13613157,0.26383075
-0.00496337,-0.02631969,-0.01818025,-0.04909919,0.00036412
-0.70010688,-4.86878167,-0.69353107,-2.80368545,3.45873416
-2.49537868,-10.44881474,-1.48435578,-4.44065231,9.98789689
-0.24176187,-0.50374405,-0.43735017,0.30788818,1.49074428
-0.00407436,0.34481112,-0.00965202,0.3310982,1.346e-05
-0.00492018,-0.63015348,-0.01466129,-0.64944481,0.00029015
-0.04386363,-0.82397491,-0.08137247,-0.89910823,0.05010278
-0.89189597,-3.70355476,-0.66612356,-1.78386671,3.47770758
-0.06290031,0.1085451,-0.18915324,0.21424609,0.35775454
-0.01533259,0.41071619,-0.06020992,0.36491918,0.02974549
-0.87998964,-5.59417274,-0.90388701,-1.62575224,5.75229715
-4.52860977,-13.54072705,-2.10949116,-2.63230163,17.54652635
-0.04262331,-0.38876267,-0.1216072,-0.41358122,0.13941196
-0.01743574,-0.41768613,-0.04793581,-0.47048182,0.01257587
-0.3538925,2.66863742,-0.55275647,3.56794321,1.80595476
-0.13907386,0.34660162,-0.22985127,0.52784772,0.55017123
-0.02531692,0.66213201,-0.0733221,0.59965933,0.03616634
-2.24715943,-11.66824102,-3.28300916,29.85881635,47.05722597
-0.11452968,2.12252171,-0.18249894,2.30788077,0.48238767
-3.05337084,-9.32241617,-2.60145633,11.08707351,26.06431685
-0.05216709,-1.50037714,-0.10902444,-1.50347237,0.1580963
-0.00497921,-0.59394168,-0.02958188,-0.62307141,0.00543136
-0.02167543,-0.98431068,-0.05312283,-1.04109691,0.01801202
-0.0099804,0.062582,-0.053248,0.0175507,0.0181971
-0.07777379,-0.5911139,-0.13162292,-0.57626791,0.2242427
-0.01174075,0.21638449,-0.03550736,0.17639236,0.00725599
0.02840172,-21.3024236,-3.40776216,26.80206342,51.48384746
-0.00098857,-0.09124681,-0.00551491,-0.09773851,1.178e-05
-0.05618061,-1.37343853,-0.10589714,-1.42507629,0.11043999
-0.0676673,0.77947105,-0.1714493,0.90665293,0.36629848
-0.31866418,-0.23963105,-0.4634334,1.06918842,2.09091705
-0.01104688,-0.73587695,-0.02129643,-0.7661148,0.00210546
-0.03647398,-0.57812787,-0.07339114,-0.64605731,0.04193568
-0.03943423,0.81371789,-0.09519493,0.76050185,0.08141312
-0.01113383,0.3372006,-0.02834146,0.30128847,0.00356316
-0.22382681,0.73637253,-0.33890204,1.01670668,0.843063
-1.37454585,3.07876048,-1.11851195,5.35181188,4.76610919
-0.01030302,0.65399017,-0.04391996,0.61127955,0.01151236
-0.14683072,0.84082918,-0.24232492,1.00097597,0.54930243
-0.01270988,0.57105341,-0.0354966,0.53079787,0.00795094
-1.84667362,-6.80366364,-2.38997434,19.9615818,31.0018934
-0.02652519,-0.75237284,-0.06165863,-0.82176675,0.01878991
-6.03864451,-21.82634318,-4.23042196,9.46703312,41.56244277
-0.13807173,-1.57306538,-0.20952632,-1.35915849,0.56150494
-1.36166893,-8.04278304,-1.27678719,-3.79056757,6.89067159
-0.21911563,-1.26979864,-0.35398808,-0.6406905,1.20221185
-0.39615119,-2.08464802,-0.47075361,-1.37206829,1.57948453
-0.36390664,-2.85884166,-0.57680071,-0.69472277,3.10482625
-1.02919608,-0.27437203,-1.25119875,4.57343488,7.12820173
-1.50310019,0.00814299,-1.58688628,7.59379322,10.6756367
-0.66636127,-3.19104503,-0.62281115,-1.45176367,3.02845377
-1.7604057,-17.15909157,-3.05316903,14.58580622,36.55847251
-0.00328644,-0.41548703,-0.0187371,-0.43646932,0.00104124
-4.87375486,-22.22176121,-3.59655531,4.20813799,34.90020937
-0.01604242,-0.46660543,-0.04737783,-0.51330601,0.01671966
-0.34757999,0.82688191,-0.55756966,1.95807464,2.03634237
-0.5782515,-5.15421333,-0.73814556,-3.54000022,2.93061017
-0.80713545,-5.24450875,-0.81686413,-1.71629881,5.15220952
-0.04574961,-0.8897326,-0.0866317,-0.94387256,0.07824135
-0.37939831,-4.0295199,-0.5145075,-2.34145097,2.58197473
-5.70417792,-14.08803419,-3.21310096,6.642923,29.64823608
-0.09292834,-0.27085047,-0.15610066,-0.22901664,0.29086283
-3.15228433,-9.48189113,-1.70205078,-1.61874141,12.71748484
-5.16878903,-25.97522895,-4.80601973,19.04615303,54.99619074
-0.12418376,-2.23282084,-0.13853431,-2.32165522,0.1738837
-0.37649857,-0.62846444,-0.52489952,0.92180991,2.45167244
-0.00613101,-0.22941454,-0.02842252,-0.25837144,0.00559663
-0.01017569,0.22451116,-0.02996859,0.18704214,0.00267526
-0.05203423,0.75709516,-0.10200495,0.73856364,0.13550767
-0.08214246,0.75583844,-0.16820042,0.68556999,0.18007443
-2.0594235,-3.20595733,-1.81934766,5.52764804,12.61237653
-1.80645876,-25.37505505,-5.52277771,46.1854335,78.88972502
-0.42069636,2.75773402,-0.51830479,3.25846897,1.43973611
-0.01255919,-0.20386581,-0.03108407,-0.24290152,0.00460755
-0.06050417,-1.10391465,-0.12036307,-1.14216845,0.14261344
-0.01979211,0.58459489,-0.07200967,0.5146611,0.02186799
-0.00674053,0.53551165,-0.01695994,0.51263625,0.00082507
-0.00967846,0.11206441,-0.02823696,0.07666105,0.00251205
-1.46230024,-5.09779324,-1.11343955,-1.79356747,5.87996556
-0.2504057,0.02424043,-0.37476481,0.57855928,1.17948936
-0.00917116,0.40257917,-0.02543967,0.36981129,0.00184295
-0.29114769,-3.45432699,-0.44394735,-2.42446726,1.76495477
-0.89895753,-6.43225744,-0.95077146,-1.3092202,6.97276623
-0.14179873,-0.09330407,-0.2654618,0.11790283,0.61846742
-0.01139088,-0.77257096,-0.03209709,-0.81243627,0.00362267
-0.00113931,0.24281328,-0.00736285,0.23432596,1.484e-05
-0.09140144,0.46748151,-0.17952967,0.48686328,0.29031288
-0.00326773,-0.30127475,-0.01240787,-0.31684194,0.00010841
-0.14883913,-2.46812031,-0.2783845,-1.86085604,1.03448789
-0.55217864,-4.50503419,-0.61798078,-2.32084201,3.3543516
-2.12031264,-12.95745002,-2.82108709,20.9965242,38.89537395
-0.24576509,1.15793173,-0.36902545,1.50360021,0.96045902
-3.77718771,-8.95981789,-2.68832153,6.85591762,22.28124475
-0.01187033,0.56055726,-0.02333195,0.52631635,0.00096136
-0.58282871,1.53661554,-0.84194387,3.64634032,3.53449737
-0.15757184,-2.03405292,-0.27751787,-1.66488355,0.80425908
-0.01019861,-0.04403624,-0.04435731,-0.08918353,0.00940862
-0.00138745,-0.19818028,-0.00914489,-0.20868203,3.059e-05
-0.0362341,0.56387007,-0.09812772,0.56248449,0.13297625
-0.21061054,0.59659991,-0.31968488,1.77445098,1.7081465
-0.07414423,0.06962304,-0.16098189,0.11853668,0.28403976
-0.55948739,-2.03926397,-0.73590486,-0.27970782,3.05494842
-0.11706399,1.41501886,-0.24879745,1.88299428,0.83383685
-0.00759565,0.71227552,-0.03136867,0.67833843,0.00502723
-0.00536779,-0.02877574,-0.01893369,-0.05172294,0.00135429
-0.52797937,0.59680226,-0.68582806,1.96903148,2.58603664
-0.12558601,-0.66348738,-0.29579043,-0.41449527,0.67036854
-0.29287982,-1.94491897,-0.53747988,-0.38948621,2.38579246
-0.19034916,-1.93164961,-0.30747156,-1.75831461,0.67115573
-0.01356272,0.29893415,-0.05987783,0.25260311,0.02710951
-0.01178654,-0.15025875,-0.04217806,-0.19173462,0.01248872
-0.00181964,-0.26407851,-0.01265852,-0.27834765,0.00020902
-0.03344953,-1.19921034,-0.05479958,-1.26655383,0.02090562
-0.02083775,-1.06247134,-0.06372782,-1.10036274,0.04667418
-1.12963338,-1.08569838,-1.69214597,8.94369453,12.85117225
-0.03693824,0.27972902,-0.11479237,0.24809482,0.1200964
-2.26745986,-9.44519623,-1.3648445,-3.06422591,10.01327468
-0.66258893,1.03390159,-0.84640418,6.33274441,6.80783593
-0.0277362,-0.23215396,-0.08408439,-0.27438901,0.06958554
-0.56851586,0.06491624,-0.83291979,3.56654628,4.90306569
-0.0035107,0.39642633,-0.01396354,0.37909903,0.00014695
-0.31160321,1.71142757,-0.36794479,1.86830915,0.83642958
-0.11193539,0.93758334,-0.19353037,1.15930648,0.5271889
-0.01201102,0.43079684,-0.03165677,0.39154422,0.00441517
-0.04507319,-0.55612874,-0.12057185,-0.53036364,0.19141013
-0.00460187,0.17662348,-0.01704895,0.15581083,0.00083817
-0.04204402,0.32419326,-0.10543728,0.30444111,0.12772914
-3.34552829,-10.62768151,-2.06533138,1.00464926,17.04319045
-0.00430364,0.4377716,-0.01237668,0.42118938,9.81e-05
-0.53742226,-1.04160978,-0.79741311,1.69541018,4.07185534
-2.68196423,-9.60077917,-1.37319115,-4.72598431,8.92995025
-0.04281005,-1.51027586,-0.10305556,-1.54293991,0.11320157
-0.13534476,-1.38986851,-0.25548943,-0.96538998,0.81531272
-0.00186316,0.05072214,-0.00827309,0.04062922,4.333e-05
-0.01184741,-0.31025568,-0.02971746,-0.34984905,0.0019715
-2.4765933,-1.22730522,-2.29709023,10.66633815,16.6673269
-0.68163376,-4.464987,-0.52992122,-3.68435998,1.992182
-0.71385026,-2.43819582,-0.98502086,2.99906431,7.13613126
-0.0159444,0.53156934,-0.041996,0.48431663,0.0106877
-0.08088454,-1.2234736,-0.24138269,-0.88880345,0.65693737
-0.09507144,1.03176617,-0.22751054,1.1709174,0.46173321
-0.18171799,1.4161997,-0.29429674,2.26218186,1.32199689
-1.54549778,-2.15742231,-1.40089134,2.53732396,7.64113539
-0.05785028,1.48036393,-0.1390172,1.44697789,0.16348144
-0.00608266,-0.37738486,-0.03328327,-0.41242018,0.00433062
-0.00865886,0.2416346,-0.03255523,0.20532395,0.00490344
-1.26259529,1.44843303,-1.47189587,8.79631324,10.08237138
-0.40727552,-1.82391855,-0.45283147,-0.93285092,1.75117461
-0.01086615,0.6762311,-0.03181807,0.63692157,0.00337469
-2.81173239,-9.36371824,-1.62597022,-3.18217478,10.61924607
-0.00260416,-0.39278233,-0.00984645,-0.40517462,5.833e-05
-0.08545643,-0.56289192,-0.15880038,-0.50807759,0.29907113
-3.5630113,-20.04628607,-3.79383533,21.97334231,49.37647501
-1.545635,0.11373573,-1.62646586,8.1077802,11.16614534
-0.00535209,0.04956862,-0.03065583,0.01716571,0.00360502
-0.16269748,-2.37174358,-0.22112439,-2.24197005,0.51359541
-0.75853078,-2.03755692,-0.95683851,3.62606283,7.37898904
-0.01283107,-0.05956562,-0.03489733,-0.09844567,0.00884834
-0.01435714,-0.41823902,-0.05706307,-0.46478179,0.02487744
-0.00264103,-0.10487087,-0.00950841,-0.11699295,2.735e-05
-2.12934319,-18.5374169,-3.21322571,16.68260941,40.56259521
-0.00450075,-0.44420008,-0.02122029,-0.46823866,0.00168245
-0.44369582,-1.62371193,-0.56490425,-0.89145351,1.74085848
-0.77375544,-0.51375566,-1.08910359,7.10144947,9.47806416
-1.84299513,-6.37545919,-1.21155201,-1.33618128,8.09382504
-0.02325971,-0.0773333,-0.06228901,-0.13357624,0.02930577
-2.32874933,2.04402514,-1.61965433,6.47155916,8.37593767
-0.34318246,-0.8724269,-0.60524922,1.83230215,3.65316074
-0.00697747,-0.16829756,-0.02480756,-0.19876724,0.00131535
-0.13637674,-0.62711157,-0.25191765,-0.27603481,0.73937115
-0.00441865,0.40006858,-0.01579812,0.38039006,0.00053825
-0.11476557,1.21921054,-0.20478623,1.18291006,0.28325131
-0.00351168,-0.59411965,-0.01218638,-0.60967337,0.00014433
-0.00360791,0.43011001,-0.01303846,0.41365695,0.00019331
-0.00092931,-0.07985393,-0.00834849,-0.08909576,3.598e-05
-0.22354994,-2.53057864,-0.28504716,-2.00344991,1.03572584
-0.98329567,0.64369441,-1.30072239,14.03054367,15.67086731
-0.34168883,-2.4566536,-0.51377457,-1.6524749,1.65964211
-0.46359043,2.59883294,-0.55208408,4.47076089,2.88760246
-0.02212908,-0.59819447,-0.05242996,-0.65605547,0.01669805
-1.67589755,-1.39309816,-1.85793329,12.3251625,17.2520915
-1.06013416,-2.85393399,-0.91480268,0.9923103,5.82118114
-2.15663127,-7.77667456,-3.14951837,24.24973383,37.33255803
-0.7493653,1.91423247,-0.89279593,7.57163202,7.29956078
-0.01054245,0.52048529,-0.02665623,0.48604439,0.00275778
-0.74610795,-1.90583922,-1.12347325,2.22305981,5.99848023
-0.29594175,0.25367545,-0.42500455,1.41175999,1.87903084
-0.05560962,0.82512502,-0.12629812,0.77220481,0.12898754
-0.83173437,-4.7104743,-0.9645227,0.0709925,6.57772387
-0.65915806,1.480462,-0.75497981,5.29309915,5.22677502
-0.00529613,0.48298617,-0.02896775,0.45235845,0.00363616
-0.32846262,-2.67951104,-0.36330297,-2.34210316,1.02917347
-0.003776,-0.12386141,-0.02317142,-0.14965814,0.00115069
-1.6914861,-7.80668014,-1.28863154,-1.14782268,9.63897509
-0.00097225,0.1859564,-0.00329539,0.18168936,5.9e-07
-0.03738069,-0.35715167,-0.11613826,-0.38021759,0.13045303
-3.01712704,-13.93899929,-3.2017687,11.07657308,31.23446811
-0.78507148,1.42526669,-0.78730941,2.53338693,2.68050112
-0.0223201,-0.15375367,-0.07661417,-0.22722394,0.025464
-1.4341103,-11.51865342,-2.63684536,22.37398588,37.96359497
-0.01553165,0.58433303,-0.04573303,0.53306103,0.00999269
-0.00433854,-0.41537207,-0.0150326,-0.43431695,0.00042626
-0.07298656,-0.23563956,-0.16335092,-0.28354052,0.18843653
-0.02213673,-1.12178249,-0.04311766,-1.17589629,0.01114058
-0.172379,0.17735817,-0.3024253,0.51433385,0.81177998
-0.13109863,0.47091432,-0.31775544,0.93199116,0.90993091
-0.0332989,0.5757142,-0.08611186,0.51338262,0.05707918
-0.00578813,-0.24596557,-0.02384536,-0.2743256,0.00127346
-0.02162387,0.75037622,-0.03970675,0.69693822,0.00789263
-0.02216573,0.87474105,-0.06124868,0.81033949,0.01901284
-1.30203942,-0.90948013,-1.50227263,11.17686633,14.89065852
-0.08552124,0.45899359,-0.20793396,0.6137382,0.44819981
-0.26856448,-2.79783915,-0.36893349,-2.03701766,1.39831947
-0.08900548,0.37836002,-0.1803418,0.36537729,0.25636454
-0.27438975,2.52593458,-0.33412959,3.59892119,1.68150595
-0.35390178,-1.20884877,-0.45559075,0.34568208,2.36402337
-0.06325189,0.12520232,-0.18542413,0.25332034,0.37679405
-0.00624584,0.02004987,-0.02383789,-0.00671033,0.00332354
-0.12111303,-1.80906995,-0.16450188,-1.80642529,0.28825956
-0.0298017,-0.04910538,-0.08768887,-0.08268395,0.083912
-1.50907918,-5.92669747,-1.0773095,-2.08113249,6.43195366
-0.00501449,0.13236884,-0.01332637,0.11413285,0.00010487
-0.1020095,1.04324436,-0.16448243,0.95844534,0.18169292
-0.00067783,0.07852043,-0.00390963,0.07393404,1.06e-06
-0.21027942,0.95685052,-0.33629849,1.065327,0.6550544
-0.09212919,1.45873804,-0.20234054,1.48712172,0.32285341
-3.27169624,-6.74265352,-2.51000678,5.53549839,18.05985493
-0.00331132,0.00155102,-0.01513336,-0.01650576,0.0003879
-0.03961184,-1.37700453,-0.07326289,-1.45519626,0.034683
-2.3030806,-4.62222466,-1.74186026,1.55654601,10.22371153
-0.00464322,0.30917367,-0.01437162,0.2904963,0.00033747
-0.00625192,0.44427191,-0.02824724,0.41371566,0.00394291
-0.70034516,-13.70826095,-3.02669376,32.21854701,49.65384688
-0.07052664,-1.13100908,-0.14068521,-1.11188625,0.23033469
-0.00340507,-0.08425494,-0.0111012,-0.09864394,0.00011727
-0.74184153,-4.78329431,-0.96333526,1.30874646,7.79721755
-1.30396637,-2.2504324,-1.3666538,3.29908409,8.22013667
-0.12302146,-0.74871349,-0.29881303,-0.09758615,1.07296184
-0.56152139,0.19605098,-0.82274664,3.80839368,4.99661074
-0.11065014,1.77201018,-0.29793015,2.03943662,0.67600673
-0.01337778,0.68207833,-0.02480237,0.64474424,0.00084607
-0.00545957,-0.26067452,-0.02163407,-0.28708405,0.00068412
-0.13084614,1.3438235,-0.21561448,1.30642114,0.30905825
0.0977688,-31.04681599,-4.57650977,45.96183573,81.48739269
-0.38901106,-2.5128414,-0.68434408,0.38456651,3.97076304
-0.52054302,-1.16490027,-0.67366878,2.19316928,4.55228135
-1.80518185,-4.03357746,-2.34852723,15.871403,24.05868954
-0.16597106,-0.92854834,-0.34201973,-0.40106532,1.0354738
